date,V-0,V-1,V-2,V-3,V-4,V-5,V-6,V-7,V-8,V-9,V-10,V-11,V-12,V-13,V-14,V-15,V-16,V-17,V-18,V-19,V-20,V-21,V-22,V-23,V-24,V-25,V-26,V-27,V-28,V-29,V-30,V-31,V-32,V-33,V-34,V-35,V-36,V-37,V-38,V-39,V-40,V-41,V-42,V-43,V-44,V-45,V-46,V-47,V-48,V-49,V-50,V-51,V-52,V-53,V-54,V-55,V-56,V-57,V-58,V-59,V-60,V-61,V-62,V-63,V-64,V-65,V-66,V-67,V-68,V-69,V-70,V-71,V-72,V-73,V-74,V-75,V-76,V-77,V-78,V-79,V-80,V-81,V-82,V-83,V-84,V-85,V-86,V-87,V-88,V-89,V-90,V-91,V-92,V-93,V-94,V-95,V-96,V-97,V-98,OT
29,0.05677847208142429,0.005804198465692743,0.021281765084964807,0.001076551594509362,0.08173619164198488,0.2625013896013612,0.6334179970750093,0.0019618440213380567,0.0004651281337634681,0.2904485974407515,0.0017815145821765853,0.783659387944165,0.006426214030796742,0.01196514137121462,0.05089288451820928,0.11153631327336547,1.8016225724209833,0.16977371826937532,0.0033946683377641135,0.0,0.004656517463880191,0.06629744471363833,0.04882672288085968,0.09538555435736867,0.6142412393094908,0.0,0.023041849066343698,0.0,0.001015481608806578,0.004713529647530028,0.014988161883566579,0.0,0.018502911425833005,0.14378996369906122,0.0,0.1384228754211381,0.000707938681562555,0.0036104111012482576,0.0006943698568326061,0.8607434286019663,0.0,0.09257349352523624,0.10686358767653387,0.004029449320710425,0.0,0.9493484626085776,0.08870787192698383,0.001292549949948141,1.3863413992849853,0.45287090547254666,0.43657582591207883,0.052004376790521466,0.7278239274735531,0.004399979005093778,0.0715782365088146,0.11834801710453781,0.1484215885337591,0.7818571762860138,0.0,0.0,0.0,0.1655630824522677,0.05537331454471607,0.08669003795785447,0.06792064083192696,0.5999510090130951,0.004171271602316809,0.0034718492841630303,0.0,0.10536222880930939,0.11712876067002513,0.0,0.22649351443965884,0.2962774706399845,0.026281302568245138,0.016426523987713035,0.08224465136876025,1.1377028462421863,0.16142633253371957,0.0,0.0,0.0,0.037755699073504935,0.020208417017917722,0.0009216181736141862,0.010659340252788417,0.03640770081110652,0.006940706218686498,0.02177443383194317,0.02052293812317251,0.6926841986716131,0.0007063935772972399,2.8820104791101757,0.0016326897296546977,0.010904346182419184,0.4917991214068472,0.4745717066175499,0.006413402397000437,0.5356094224284125,0.0010310340298423544
30,0.055469141585886186,0.03160362752675256,0.006490561007995816,0.0018832152177732798,0.2653285777959069,0.47282520067351924,0.798013197181382,0.01626175002125244,0.0010731170514685728,0.19500035201921911,0.019177978149226893,0.2253460617893746,0.015792763467609407,0.41197854465073186,0.12100877173244017,0.2685308759969694,1.5671611395470777,0.21977382159850808,0.005597526589904846,0.0003506918468851546,0.01753692245333763,0.5812781557184888,0.06751484431405447,0.00877848718762659,0.9864266043365689,0.0,0.17060400753296281,0.01404915066179524,0.012007733308994599,0.015697485933739208,0.07516677842027632,0.008807202134612687,0.24832981034674717,2.419766461896153,0.03131567935048432,0.08830024191844037,0.0,0.011402214386611662,0.005541428373771826,1.8010521582361778,0.015947762601641737,0.16900281019773353,0.45746995614073377,0.009854330187006112,0.0,0.61955266421151,0.0916427709331558,0.007377843865441442,2.097648519978591,0.460060222154092,0.46949383056843813,0.036853963083068646,0.6457414936208391,0.03626573334355318,0.1874883382795704,0.36798503896496493,0.7288542859249871,0.5943417348634721,1.0521362728728283,0.02008666850665929,0.02497832816477621,0.4665211163826574,0.1519591437584372,0.2607203163320005,0.027465973049500193,0.1621206258583651,0.0767277646859802,0.017788649043092037,0.015191864252554843,0.013415149368971247,0.18118730273874906,0.019312824585478665,0.04581558144126364,0.5878149535917846,0.10690598412753481,0.029277688972616654,0.19135075861187495,0.8396764665556332,0.0834335704761937,0.0030079796139649397,0.0,0.0013308755589291617,0.5672707715177252,0.0,0.0006312453243932782,0.008698660767809912,0.1485545761236739,0.03437573182250317,0.05989475143687605,0.20451510954953492,0.5716848996658791,0.02222590853971767,2.3252276751499354,0.001865555378340849,0.08789666907534424,0.05981401224408367,0.4362175375874207,0.03543885260693507,0.2648175622637426,0.0653592309157708
31,0.28035933002332897,0.38408288839171867,0.0975785609042375,0.0038617475098750697,0.20126777497553658,1.5277471536807616,3.0044869759828385,0.12129685826796806,0.02824034121633954,1.2989120582584646,0.08448039981570618,0.10331537502992938,0.054944755159132844,0.582428294385394,0.5154751325799787,0.2514554194642592,1.7825518884693885,0.28112395952489944,0.0809897701228172,0.032551624437558824,0.04071876794824068,0.2235164093222418,0.5401518067054036,0.08573001465285945,1.9105949766243648,0.0008837434541505894,0.326443421617292,0.011144628582634198,0.8588508699925471,0.051093274378791145,0.1697401830593153,0.0061092248410447095,0.43633325455781163,0.4424118973324185,0.008023985548252673,0.335831356053071,0.0006965465648477553,0.03964656355133249,0.020064913324334563,1.7179532221106828,0.1815891262437382,0.22482433517067643,2.548211520638805,0.10012957097952556,0.0,0.6019566706781657,0.6571856182447547,0.007741670247324556,3.3836630209829384,0.46016560833313114,0.7260421480177043,0.13452322615908266,0.1993904989856516,0.7201816331535232,2.1171770135885466,0.7070701284243422,0.630206540914644,0.9253324083398285,0.9433773553589228,0.014421936295479275,0.01582710759772269,1.1774920426569302,1.3136781715335344,0.5618653472071641,0.005027768622002547,0.020708223672699158,0.09958649334742006,0.7561008404837282,0.025266267043014927,0.20308465537719794,0.27028085725609985,0.17776441368572715,0.4167294389712244,1.7897160224356339,0.5158377561625908,0.20828901778759382,0.3907947865617265,1.3136926152051824,0.012622620756256711,0.03240174119161806,0.014751762078631579,0.03413882155034376,0.6197647944984642,0.0011362415839079008,0.017019913276487886,0.013493228145819736,0.4606545591727531,0.1423797913071573,0.06360459876704602,0.12571246258461033,0.2373367358688736,0.1396951902853711,2.624196442732064,0.014353780010460839,0.11000877846974211,0.7254382600035406,0.36430408230913375,0.05192411975966673,0.3056161588421878,0.11473691682650602
32,1.9954405468208796,0.429570691704572,0.8067409264976295,0.07655547347448759,0.07431285121836449,1.5366127151781444,2.5563456621266716,0.2012741927783487,0.057099505378857406,0.25454799938439904,0.24044667405134126,0.06092621756678416,0.05425890869152996,0.4300946557401858,1.007489508844148,0.3721446237647837,3.146730627405408,0.2195071225651091,0.17976964838613962,0.04217180964018284,0.06564613063165979,0.12948072192482213,0.6054003252330391,0.1599176707277393,3.4556427599981823,0.014432851417110513,0.3859292668542104,0.06087737208339867,0.23081358341598285,1.371872401991355,0.0442710059736122,0.039639649923571336,2.4867462383791024,1.5207813591925388,0.07698407887000999,0.2918928332172511,0.0010903328330429353,0.036872716417637036,0.03604141476752714,2.757029885405613,0.07443093991763015,1.3887348241579605,3.446695353979244,0.09712587061753163,0.13643799226930078,1.3365373346122402,2.097438119556423,0.02060353531085921,3.771799901633012,0.014265482380415643,1.0411703767383682,0.04026305376961164,0.4087462439555461,0.5574125568596532,0.09824943189506102,0.886450886678402,0.6452226957130094,0.7553735885566236,2.3336270465868125,0.018845957802877955,0.06959514778070705,1.4356852135582916,2.050388415185675,0.8084759339904052,0.030913972792333436,0.11255803634207985,0.008613927149573769,0.01206625457138268,0.03913149170142105,0.3471225705403372,1.6727524076242726,0.36925414544797547,1.070803422683911,3.87709837578165,0.8874638575811743,0.30730336095388894,1.031789251547513,1.9764251375849957,0.0260918908591028,0.009761174003275877,0.00845588196507336,0.10705002353019805,0.7612570001153169,0.03665144581360412,0.09266191095669817,0.05182452085205275,0.9632190142688618,1.9005621192455768,0.0026521070920689817,0.9840510286939452,0.09441835118715343,0.011749413914281819,3.1100118232313436,0.030907501596632803,0.11493921428905624,0.3859234410701164,0.853833097807337,0.15060610956175813,0.20336112252998156,0.06989454200048308
33,3.899683143203198,0.2199975306363451,0.2577759484079218,0.08666391200998579,0.06044861051088204,3.322271440908658,2.9391105309808574,0.14504284714525686,0.08062597036589297,0.3017222330453893,0.16944119056905144,0.1257641753307466,0.17502772709816347,0.05243260490060799,0.8255472288183497,0.4088181671113733,4.062675283527919,0.28144141663525896,0.10647715997936857,0.2017273091363668,0.1461419245485874,0.28308973751270045,0.8856778135936362,0.3546354118705233,4.836524652894987,0.002014724660355213,0.40666015528271265,0.2260863121795148,0.9308087032846738,1.4970968990236642,0.02573856090109011,0.17206805713916903,0.41873651965926395,2.161313878931005,0.012813746730817682,0.8157957104542928,0.024069897069937854,0.022635289349280482,0.3259959960408362,2.9761997074193194,0.020480611734580566,3.628223387826372,1.8661979492502145,0.8573007660886575,0.5325966153386619,1.1733403580958692,1.053087131696183,0.00196766490161396,1.6823378697933666,0.029830069212807526,1.2725288754432311,0.21839142735447864,2.4114574855117175,0.46511066260519196,0.033865900587728176,1.3212673360433438,0.47142920965612667,1.4989132074423763,2.415086387025019,0.19515195722443388,0.38204750128139764,1.3887377906978222,1.5243671464319046,2.016338526703044,0.01535335933101638,0.12094379075647363,0.13626954330631852,0.14058237673492768,0.0543073645847176,0.9604792879021193,1.5579047497044707,0.08401126439557476,3.2705764780242905,6.521688090576123,0.6112415949784453,0.2923012694777431,0.9448476313069598,1.5977450507244124,0.04237410581225151,0.009850779356241568,0.009807100085348418,0.09821193265309704,1.9648170807869272,0.3067220775833491,0.06528159038750213,0.04032734005378775,1.0214128616299654,0.6723790627773617,0.0015781133109831955,1.6754722934284165,0.056314912326228,0.07374281231377638,7.078414322930181,0.005656140375152088,0.1379134272387174,0.559281358417686,1.2215656655290033,0.1850273455203556,0.2794977509811556,0.08053010217109452
34,4.421325650464796,0.30617775459774493,0.3776210374151989,0.027950335651616687,0.21543393716001272,4.4649570511680015,4.287382127391735,0.11207743193817543,0.10391034297285849,0.5495041791061896,0.10620461308210329,0.10053524504642701,0.21069030370831923,1.0207870141467115,1.7789899584324844,1.041372847700931,2.5562873405097184,0.36024470574502115,0.13068270444202892,0.45715868638691515,0.11638946571104572,0.26268412657239537,0.8618675389521926,0.2827980652236074,7.511806946835866,0.02968151083667022,0.3633645292697063,0.103033261825349,0.1756622733330656,1.2873199996288018,0.10842713394421648,0.02928380817067689,0.19737576365868478,1.1342067020662856,0.01659625277661283,0.9979643086933,0.2158276740335782,0.03877608574010922,0.15783377694065034,3.2719776090878367,0.028673774076819727,3.990263453944117,2.279484753687339,0.45259109010136755,0.003282475686845047,0.9449355136213902,0.4842089109363519,0.02463965785668788,3.1710856668898755,0.32772684404478813,1.01693626971423,0.07848637752814804,1.2623036427946004,0.4089262927652831,1.382840166914889,0.4211949890222456,0.5305634026161307,0.7065944724364596,0.6878903463619073,0.036385517933541583,0.02647523933656907,2.1934106408565843,1.6044282725454646,2.1019781379988975,0.0708815014844438,0.10419062500708669,0.06975209305962889,0.007762872027364633,0.06223245654613436,0.37573596610847626,1.9802583803612508,0.18168100856368805,2.7573577497935324,5.663201839644803,1.1668821352026668,0.14455085666918088,1.6740159982400311,0.8648485095212795,0.4260032702729359,0.042571201998488496,0.0034773541345480305,0.11496153725614033,2.5526972646809187,0.25181650414819107,0.08505643102747226,0.046706646744443456,1.1476421660825018,0.7953155681977816,0.012722978160245556,0.36611610039479453,0.044328074359887996,0.13533015345521457,2.9650542863307154,0.02004257478545088,0.06295684614006859,0.39008678644516104,0.8472403926777873,0.09624068344410022,1.9359865996500916,0.13113505895422287
35,3.6444740784174776,0.3031419494201287,0.6380548027756955,0.12222801863701584,0.12754932593205748,3.2874691722967606,6.858107834910887,0.12345049956506347,0.05395181125674559,0.6438361281463476,0.24219176706177853,0.49209870739779815,0.5488646804093738,0.9371742795782407,2.820619484506078,0.7651114472913785,2.0930594131443767,0.5075028118815958,0.12841259034516977,0.03548907058101337,0.21922491246978587,0.33825317218489287,0.8460385960719566,0.46222772680039664,6.326380239418169,0.0009468679865899173,0.26010147349879226,0.05041537297966371,0.29498008463234004,2.1116735537216207,0.23265518575131355,0.09196398461409312,0.18981036773453147,1.8185469590515277,0.05019717544485026,0.46434010798920905,0.10319036052044663,0.10888098097444608,0.10022703709725336,3.105795870393265,0.3531409196337775,4.481816910682885,2.3397826687235215,0.07914727193857637,0.0034993844808255893,0.8031819992490205,0.4987745045374215,0.05866169233401368,2.199625167305083,0.2341003140103007,0.5312482640967838,0.6023771998076123,1.4759814778972977,1.0484496379319845,0.34604835032246745,0.18749400339696617,3.0577007717567826,1.796368755805904,0.8508485196109018,0.045018367621514004,0.007814558067188745,1.8532949624978299,1.8179138938921735,2.3344872954285023,0.028211875495581868,0.08308568106046003,0.08507415403571415,0.15743062455096932,0.052776717092817504,0.6388953202328437,1.7339934160634491,0.7715290541555883,1.263096839287455,5.05072113822987,1.356917645755347,0.37684152145819555,4.1570600807789555,1.3179573260124449,0.11062675712881148,0.03143377692698085,0.013940610805266498,0.06207788860138341,2.088066132051307,0.1836453335523179,0.11062592368989008,0.03777413507801223,0.7332643540355384,0.73604145488648,0.0033734968876095667,1.094579716854285,0.19702704754703573,0.019865442222821182,4.671944739235925,0.001182569466306262,0.027345249845947932,0.3566571397419602,1.5269282105438946,0.5770914677840676,0.7902910893867982,0.5170409690268851
36,5.938292401720647,0.37374961609489377,0.2905794898947193,0.08211472793913091,0.11887927770816842,1.6889844303809416,5.21463528754917,0.15264172263847295,0.014155340468287127,1.2293891736725653,0.4570705620518308,0.2759369648050668,0.5089318934487695,0.01699835510209099,1.6986905034825732,0.9190301138166913,4.144582814282143,0.6688729858493384,0.11340351999571244,0.026294699885221286,0.09173088796837185,0.1360352580259589,1.0557347017938126,0.2470461798546535,5.111808338476006,0.0,0.3989257182946898,0.0469448019044701,1.030918447761162,3.225271780158185,0.18489305719954227,0.13534023559944444,0.14460598953123818,1.1295743492344246,0.03315522759503784,0.8798568659553475,0.014204535940353898,0.8296726858393964,0.41913168083753677,4.234929565952314,0.7318623313359425,2.498002455128674,2.643430819503146,0.05395884463788452,0.08818753128056443,0.42512504362455655,1.9948123775212836,0.08716216061049559,4.735863102071407,0.1878250307831734,1.0189718779438273,0.9666993611418172,2.578554058036175,3.5264164978266743,0.24976649777288534,0.4667031108630011,4.256361188115883,3.8895703333817657,1.9236028768227327,0.023454208679148016,0.0445949638103505,2.185905122093869,1.7428955970464899,3.191836179288092,0.005894153335932933,0.22644315169779713,0.18286953490631253,0.020213261773442837,0.0349301773088258,0.48984324480517744,2.388602460000067,0.7032722054037831,0.9658472421798259,2.430466080195813,1.238988258743491,0.5429643631077401,3.0823428583360206,0.33280256134710123,0.061514802971373836,0.06147995524175727,0.014194995277777032,0.22048854698022394,6.169066131048429,0.19738940940856642,0.17499333646569076,0.11009749758524491,0.7168462142280531,3.9022353362769526,0.0004590875086496569,0.5434358512611543,0.12840016857194936,0.21202914973296974,3.6740150572174786,0.30001584223847083,0.04810023945807974,0.5508394278282516,2.203739365945935,4.182995857502018,0.44022207264268703,0.26505356795616924
37,4.959476197380219,0.3555261567328449,0.5251939563419572,0.09999361017972061,0.0880045280812821,4.714557407101297,2.881143098076481,0.1830396957442674,0.013014007441790524,2.213016683893972,0.3314934987704778,0.06622136727892165,0.07565224611342998,0.03608324905496484,0.7341655559661229,1.106842643935515,5.790795112922514,0.36633486818232464,0.15242259333055305,0.0434435698208183,0.08941589859114715,0.10850172930282094,1.3964012545742988,0.20204907261104266,3.332683697019456,0.0,0.4782001972430509,0.008212395324757657,0.6292098641673226,0.3522026829588038,0.27307622744399085,0.04818553975618461,0.48046602043904096,1.0872832958157126,0.05586864666225461,0.7198393775709988,0.001781225080464335,0.06212112050710182,0.5499684871446795,1.7763259932456397,0.4999759040526145,2.5533110034607964,2.2955941819174956,0.08485595592257243,0.09559341581823809,0.42003996651649234,1.9055964796938312,0.030188744569075946,4.027177736900515,0.07285793030414685,0.30922892072905933,0.7190780223841191,3.004767405383223,0.8837551056880537,0.21546985977722893,0.9111752948250093,4.598996799438244,1.9980974307641644,3.8302747697712243,0.041844704206992524,0.057394025939754435,0.8667650566764444,1.643168746218492,3.3802820811689394,0.1666067051104986,0.41373088956788534,0.23439747286704488,0.4749940670124215,0.05843318940953176,0.1658779997626374,1.650958492545223,1.4912366965824584,2.514709844875967,4.832645294718637,0.8760631862018665,0.7914062322198326,5.435236185783657,0.6631316266623472,0.2978418828753495,0.009897303171344483,0.009671614622883908,0.2052750869622216,5.818340901363831,0.049381190493562176,0.2112406795095427,0.5228531218714867,0.8858354408126143,3.5868290949871287,0.015427399713684701,1.1310673713921966,0.15544872976179766,0.09642582773421278,6.376011904664566,0.022451906985865636,0.06072262642016515,1.13923624390051,1.6009236768459274,0.9817725949893894,0.5076971719193881,0.34567187763421847
38,4.229187088947526,0.38511860307700857,0.5909226931444606,0.04941086096465103,0.04629148504543186,5.795794640550444,3.8070349311254033,0.6492824233174039,0.08781343415841815,2.8004220517041034,1.0279438385274893,0.034740445412637336,0.08758253504135569,0.03152187864285835,0.9387936610228433,0.7322638789603587,7.098282694655578,1.0227290429156122,0.15609306376274631,0.07054058292332112,0.19848062018203327,0.04249257552639137,3.313898646484225,0.47054230987623397,3.633809024945767,0.012675509034250352,1.8248683884195418,0.04275925130952069,0.13167947293892177,0.13720521117229587,0.3093669110907405,0.11468798210035083,0.45601352493885383,1.3012811190580669,0.06216753854893659,0.3504844855755263,0.003700966147905878,0.07345475187690104,0.06549447530912414,2.957709846410303,0.287447503572985,3.277840230385461,2.4683268963888287,0.08370730992605653,0.0032714907804646735,0.9320863632007774,1.8552111295716305,0.044505764948366555,3.526336478373765,0.006000626471013927,0.664304805702524,2.9046726396175306,1.5925121532984272,2.939719413138921,0.0384540372713928,0.7666689189789063,1.1117480083229194,1.658471929831384,3.2495142018407583,0.035166565718212923,0.0382584599982672,0.878627094783693,2.268113336558991,3.863565776486774,0.1275512322873714,0.11505950731650465,0.040852995258992164,0.09625353928453431,0.07883658745885096,0.39278430611790727,3.295817914894763,0.674229549593529,4.045308725823071,3.66266805213546,0.9449820327786801,1.0151828486810996,6.55445222758607,0.5201052329323164,0.762739389207706,0.1971536173605834,0.00897436944430254,0.2650401229720853,2.729729789184585,0.21720858104236285,0.1602270385626822,0.45653824934344994,0.7395570161348984,3.0561916663019644,0.011132011898892723,0.9061603140914611,0.07134886119837233,0.10394006179697382,6.599812901899932,0.012469291544782986,0.07718064136117905,0.3998650088149399,1.0349814594209807,0.5962118914663381,1.076768123168021,0.16079189997598983
39,3.25045630082302,0.5049454640081131,0.12790361928733882,0.7469334191187108,0.11872536047394983,5.464881880166694,2.8252717323495093,1.0674263657204626,0.04474119228183822,2.0490392271095286,0.39534040927095476,0.027096535069368773,0.24914922476445514,0.9467765036443636,0.8380172485682346,2.977835064385934,4.103734333482805,0.30034711909518136,0.1545857407332479,0.04917193686668977,0.09278324965132792,0.15386484470934797,1.6259190127521228,0.956832702760213,4.082886535886632,0.0,3.4020631419552543,0.09795944302349312,0.13328996926572326,0.09720231095053579,1.021281096768691,0.11999099035416502,0.20528922672797595,1.5417178885533898,0.08862700601445728,0.24588515430803612,0.0007890566554915977,0.4089176458266001,0.6541378955336967,3.346567451445526,0.4703956656207915,2.737688785732679,2.5692907625978445,0.07462315744838953,0.004326670276125843,0.5208665471776374,0.29888396715057347,0.015932128085252757,3.135553188686368,0.06081187972496759,0.7707496363920103,0.04130909941954236,2.1114943075242327,1.261936462149834,0.5200148302165525,0.4159987562817839,0.8135288158162434,2.63146722894624,0.47031614099320385,0.04532331357772124,0.046800516674757806,2.8306323202391117,3.5919619812243573,3.248269801579766,0.08174835397114091,0.09517025950634775,0.07577668256326404,0.03304440219745413,0.04642480104935136,0.2133930051002836,3.7207451103909848,1.5559028270257322,3.229203689528032,4.48052456196264,0.7575008758131943,0.5696434746230244,4.4928394087114585,0.44920379474014516,0.08726313756563882,0.664816472017156,0.01577429105234435,0.06611416261186492,2.90547106139089,0.07286750219037906,0.22727366438427582,0.11170818098233998,0.6334730491410219,1.5655917480357275,0.01803419814427688,0.3670285572648048,0.06337899490635628,0.024686584620767497,4.481624634099903,0.02794561811342488,0.03795347452007209,1.1106702337875856,1.5006311665569052,1.104854693735335,1.254073069997651,0.44500429116718515
40,8.242159560033853,0.5838289534052874,0.09758464696972365,0.6111324175953468,0.23778968544924545,2.0261738287535507,6.130270298887426,0.38051828625175904,0.12620712897764705,2.0490500972366146,0.6772955583044088,0.05347104368079427,0.4053960579192888,2.917529704958967,1.1350576897117697,3.66430362319224,5.549026604254413,0.6395721238853654,0.1281002130321407,0.06281925343751102,0.1525355449645009,0.316595401616397,2.200362593046205,0.4707606333908261,2.9085020765992127,0.003753595904984804,0.7940146509646399,0.05354467243604663,0.41518795640758205,0.23586015485826586,0.1529133237415117,0.06282946825281971,0.8642090245476864,1.1890089753230793,0.2990513840435697,0.3404688540359846,0.008854050959333844,0.28200383794342426,0.16433281672382832,2.9404207218670417,0.1686071666310671,1.0032782088508552,4.7264422760476865,0.20507195618613686,0.0038145253174050957,0.3894324392753174,0.3272389719547164,0.05982865856419496,2.6157429426789207,0.07130063800350016,0.7297476715821355,0.5466745963288293,1.4040593493619942,1.6738868667942437,0.3051407034751554,0.9693659199914316,1.5104253655112287,4.659852842480279,0.954806414579727,0.058082609469126106,1.4329901276422319,2.5288913253931997,5.278292537661856,3.3650562189497006,0.2412236587114574,0.27276383844932695,0.08580861540234014,0.03657547323194839,0.08666785087709666,0.047537141106434824,2.4773714752078355,2.2443110037528227,2.462888086338398,5.39476154311046,0.7819850601935857,0.6871662157358602,3.3762563301228243,2.7541494580155264,0.49395808944860775,1.1412547485369575,0.038449518822957364,0.6205171431535624,2.868693681770465,0.08977648659429331,0.12148222751076973,0.09386874766567724,0.9834342085016975,3.1938376185435566,0.019375407749572637,0.41064684280976055,0.0928552885837473,0.034319576268330355,2.6715423816282406,0.055499025796251926,0.13438953018606836,0.9677079316666746,2.0680371522441314,0.8440506954549822,0.2849254231489376,0.3060326652534805
41,2.9246001145076588,0.9586715971932595,0.37803892414294765,0.10747686074958183,0.3491608647822326,4.217188737939518,5.318780555642027,0.4755120229283072,0.09019807226564196,0.8952243261201784,0.301795073406395,0.2376653869812498,0.09801153877799992,0.688108264559926,2.9284233403526327,1.704410212737815,6.012423286192155,0.3222468477303634,0.16218570092730997,0.07377662955655279,0.3322989663812477,1.0399232592003356,1.2966885668852703,0.25429753031089464,4.5029659055832605,0.0,0.5832122881017809,0.03491745521073576,0.3177795136181411,0.2580807379006875,0.42027045420938397,0.08243083888446263,0.14346476452040743,1.1268221842952064,0.07117103089585285,2.0570790337802434,0.051573685430178845,0.16955965451498842,0.0400637082950932,1.478883463256083,0.31145062228212106,0.32695059376997154,6.4992901102139955,0.44739576840709827,0.005949901915689184,0.19007186481177216,1.7106655524369534,0.2624371549206874,1.6020578819092315,0.3723701895805024,0.35163409649137556,0.26192061695034957,1.7158296740865642,0.99455382418641,0.04879403228224037,0.8651105831269503,3.441858442480927,9.92639155737837,2.2502068664508603,0.005733354746578924,0.9498017398899113,5.0563610474124925,3.9891217589933263,2.9330434612466756,0.1049990055069296,0.24474023767590608,0.06172986313500736,0.07012125323509187,0.05801218763042962,0.29025561098401614,3.656875897317258,2.997357283878847,2.403765678907126,4.687495470425227,0.8936581148432298,0.8812261811471541,4.290589138402873,2.5732797143713757,0.9277692735468812,0.09224240935456764,0.017068460635967092,0.07770871670656875,2.318007542993997,0.06741065229152936,0.14749191798326788,0.07095440028313164,1.5572486840006454,3.129106676007139,0.03822318970425382,0.4623848568901695,0.12441041527096182,0.32119692161978797,2.716959063595855,0.020067691407220232,0.05290056357512827,0.40368122963417574,0.4603408262446603,1.1720436591560932,0.5984822126486439,0.30521419837369235
42,4.092464290452461,0.5777432645013699,0.23190868895536898,0.03552045280808071,0.383826828497843,3.1184713352070013,4.747081322275567,0.24038021282388974,0.05568363616835517,1.2915692692087462,0.31007510638509816,0.36940595631815437,0.19124785080476878,1.7840392281276165,1.0259151757089917,2.564467117727798,7.626165141771806,0.6508612941997073,0.0955389166982304,0.08835913406316369,0.17403385373963495,1.6605115102583268,1.7384980783124888,0.5494731498657116,7.208950362194363,0.003440287017943366,0.7430149180184095,0.02022138808028832,0.5173384657491589,0.23054111696235952,0.604229987149377,0.0016382591903491611,0.5468174706512053,1.7271380171414517,0.06800191775128968,2.113584613407998,0.00864403280930391,0.028454828712142187,0.08744436604878388,3.0522213312842155,0.6626304523291215,0.1062193497331532,2.4527343845456575,0.2574722624871842,0.0,0.08541842279996609,0.8227708002071882,1.0723568029387016,1.4530476035923698,0.09312886338115543,0.1743267798257435,0.01346615578002333,1.1767475485136554,0.6442646478610404,0.04205693498798547,1.9805151368539868,4.44426961476454,10.22505681919845,0.11554544074054589,0.04185577296657944,0.6721412215442397,2.4666614416069033,2.5386254889553728,5.053893005742807,0.9839155792336498,0.14768398638065525,0.24231018239540308,0.17386450160718828,0.06529823487240782,0.16523483009326556,1.3928634025081625,1.000664883849308,2.9405944441732945,4.778847005342703,1.3568888182493992,0.7513464410174994,6.243258391621566,0.6656642437345832,0.6765207554151018,0.5973568882403958,0.0067072795657349285,0.45175821426082563,1.9337243994323163,0.01954596401844964,0.11922811886482355,0.14792651511616264,1.7742267436503025,3.0519471908361995,0.025298638318073996,0.9630497373110918,0.7094824632218041,0.38404606839415856,1.9452903613624584,0.07188591607965522,0.08949444406993148,0.3328984573100976,1.7176598822119258,0.06243110036965039,1.681650163508856,0.2498010206113014
43,1.4004187021546708,0.8452299763986655,0.12768925263484762,0.01276591352731686,0.546347812508407,3.676527073662341,6.732121949396322,0.17764043561730378,0.02736881287694544,1.2891584584429527,0.32560135086687203,0.3999251984829877,0.2720222815714558,0.16398385812481833,0.6628778447736373,3.399554367442242,5.909945328610594,1.161882048339732,0.0643852175552642,0.3156677195220748,0.0904587698192326,0.22620948877590763,1.9262279334029866,0.35169695498082276,7.486337760159302,0.008344307852193538,0.43317237105113104,0.008769440798955384,0.11976797315729176,0.26876480063700037,0.9456566378412377,0.11265931391622264,1.100077902282825,4.344925138504247,0.08827076415408357,1.4764603939752607,0.007595110434416474,0.003204788333880845,0.055413599152757405,5.125546892177908,0.2438865189533582,0.19534690306694905,2.1282135940426774,0.11545415954268529,0.005644871784537097,0.2499993822240723,0.7082159798373455,0.179987828952615,0.9186004447698036,0.14121067699005652,0.2893471637952018,0.0379589517275793,2.513026337014964,0.6199732592544411,1.283016506088434,2.1098823162789873,4.319858173426512,9.90751766648079,0.04440303089406829,0.032168878899790726,0.6038235180936035,3.2375537320126853,3.3987817377676683,4.027027141565264,0.17815499844259797,0.18869428956748774,0.5336963897873802,1.22598090079786,0.06605192597150275,0.8011246500064538,2.527485443025687,1.0287955426894797,2.1561498034306017,4.247088062920906,0.8463355380608094,0.6040467122627583,9.104480927165568,0.23424665815976115,0.3293650415979075,0.18202239381778793,0.00311756022439662,0.5996021898640364,1.018942697483938,0.02696001242788979,0.2826420227269968,0.36810681727402916,0.8293414959459356,3.7841842199658897,0.005055654204943085,0.438708866404459,0.24648313723978207,0.3098891818865809,2.1107790006774305,0.03844642265163081,0.08958286339793331,0.5196575772802332,0.1383286642935038,0.08048127202732266,1.1152093750275005,0.3765972732564035
